"","energy","tempo","danceability","loudness","liveness","valence","speechiness","instrumentalness","mode","key","duration_ms","acousticness","track_name","track_artist","track_album_name","track_album_release_date","track_popularity","time_signature","type","track_id","track_album_id"
"2574",0.736,90.002,0.514,-4.364,0.18,0.495,0.0321,0,1,10,189356,0.483,"Everytime","CHEN, Punch","Descendants Of The Sun Pt.2 (Original Television Soundtrack)","2016-02-25",64,4,"audio_features","1D6lK8qADoErTTLkY4YBfM","5TVsuCwCLLBk9qpElbX7nE"
"2575",0.426,149.898,0.532,-6.117,0.134,0.137,0.0288,0,1,3,201905,0.639,"With you","Jimin, HA SUNG WOON","Our Blues, Pt. 4 (Original Television Soundtrack)","2022-04-24",64,3,"audio_features","2gzhQaCTeNgxpeB2TPllyY","3Zu8uym76sjmYEGTFsXnSy"
"2576",0.294,87.895,0.59,-8.125,0.0873,0.461,0.0654,0,1,9,211364,0.854,"Love Me Like That","Sam Kim","Nevertheless, (Original Television Soundtrack, Pt. 6)","2021-07-24",63,4,"audio_features","1lhm29o3syw122xynSKaAK","4MLxdCgljBck6ddj3BKFTi"
"2577",0.431,133.675,0.497,-4.755,0.153,0.167,0.0287,0,0,5,229678,0.66,"I Will Go To You Like the First Snow","AILEE","Guardian (Original Television Soundtrack), Pt. 9","2017-01-07",63,4,"audio_features","2BPXILn0MqOe5WroVXlvN1","42jhVkCdzN4cuIvc0QyXbS"
"2578",0.446,138.66,0.406,-4.306,0.194,0.214,0.0335,0,1,9,225171,0.739,"This Love","DAVICHI","Descendants Of The Sun Pt.3 (Original Television Soundtrack)","2016-03-03",62,4,"audio_features","1mh5s6XJ3RLJBRPErACsHW","3NnCgQwNBmXdppDt9PSpmu"
"2579",0.817,131.985,0.604,-3.24,0.419,0.625,0.0452,0,0,9,214681,0.016,"Run Run","ECLIPSE","Lovely Runner, Pt. 1 (Original Soundtrack)","2024-04-08",60,4,"audio_features","5EBtIi8j2ARUCwxzB5gc82","0yaxMWGvOI7jSirSsKQj37"
"2580",0.603,100.171,0.418,-9.379,0.11,0.657,0.204,2.52e-05,1,7,204229,0.536,"Your Existence","Wonstein","Twenty-Five Twenty-One OST Part 4","2022-02-26",60,4,"audio_features","2tmX4T7ODY34NwvQ3DD3MC","2Y4nbZENK8auf4oVoQTZ0Y"
"2581",0.838,75.021,0.533,-3.723,0.394,0.449,0.0319,0,1,0,196549,0.102,"For You","CHEN, BAEKHYUN, XIUMIN","Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 1","2016-08-25",59,4,"audio_features","7rLvsAO1yb7ElxPhkz60qh","6Ws1NetwWwXXK50IrNvs7R"
"2582",0.344,133.499,0.482,-6.002,0.129,0.211,0.0318,0,1,5,169449,0.901,"I Miss You","SOYOU","Guardian (Original Television Soundtrack), Pt. 7","2016-12-31",59,4,"audio_features","3SfbB0Y3saMIQnNctxMVhj","36sxaODM0ii4HmNjPLWS9A"
"2583",0.834,102.038,0.603,-2.339,0.0989,0.555,0.0287,0,0,1,216556,0.353,"Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love","K.Will","Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love","2016-03-18",58,4,"audio_features","5NkpsRKvSBukdYQtl3WLZW","6P6LHEL8gmkX4G4PFFp6dJ"
"2584",0.515,135.221,0.387,-5.529,0.16,0.199,0.0338,0,1,2,272847,0.686,"If It Is You","Jung Seung Hwan","Another Miss Oh, Pt. 5 (Original Television Soundtrack)","2016-05-31",58,4,"audio_features","5i6gHFXg4aLK5xvc2jJJC5","02A9jQnxsbsumaRTj3nxQr"
"2585",0.687,119.992,0.604,-5.13,0.0718,0.504,0.0327,0.234,0,0,201659,0.757,"Round And Round","HEIZE, Han Suji","Guardian (Original Television Soundtrack), Pt. 14","2017-01-21",56,4,"audio_features","3vAncbML0jhNrp63DKhsCo","6uyqsQR7G7AWroOoH0eNMt"
"2586",0.839,110.989,0.756,-3.994,0.101,0.702,0.0299,0,1,0,247107,0.193,"Stand By Me","SHINee","꽃보다 남자 (Original Television Soundtrack)","2009-01-08",56,4,"audio_features","4y6TpWQJjW5nVRn3wDs1qa","4jMu4ZrYUtiQNHIZvS42oR"
"2587",0.343,121.879,0.375,-7.224,0.134,0.158,0.0345,0,1,11,220929,0.859,"MY LOVE","LeeHi","Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 10","2016-10-04",56,4,"audio_features","4PvVKyqJ6pLVi5HKpAjTPc","1xzKCVdDE3tIXkEGDjLQ7E"
"2588",0.592,95.047,0.694,-6.406,0.124,0.305,0.0367,0,1,7,248144,0.742,"Can You Hear My Heart (feat. LEE HI)","Epik High, LeeHi","Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 6","2016-09-20",56,4,"audio_features","7n5eQJYX7e6H5gkzgyEfQG","1BeWYcLEYlD2rOaa0EWdSr"
"2589",0.423,135.917,0.528,-7.381,0.167,0.249,0.0264,0.00148,1,8,214852,0.678,"Very, Slowly","BIBI","Twenty-Five Twenty-One OST Part 3","2022-02-20",55,4,"audio_features","7GkHIsnziYgk6j1lx2TK6H","3KKlnC97LdYrHuOvolb8GP"
"2590",0.501,122.973,0.642,-6.643,0.0914,0.298,0.0324,1.8e-05,1,6,253173,0.837,"Breath","Sam Kim","It's Okay to Not Be Okay (Original Television Soundtrack), Pt.2","2020-06-28",55,4,"audio_features","12cDuwg8jJ4N7RokLnFWfQ","0rd9znGGrqyiKk4KVRJvqq"
"2591",0.39,82.035,0.573,-8.017,0.104,0.118,0.0272,2.64e-06,1,2,254772,0.345,"Here Always","Seungmin","Hometown Cha-Cha-Cha, Pt. 7 (Original Television Soundtrack)","2021-10-10",55,4,"audio_features","2WdnAdw7zpgU0FRkGiRV8n","1XQ5HDkh5xYjyQZl9sQfhc"
"2592",0.735,111.961,0.643,-3.703,0.101,0.502,0.0302,0,1,2,225817,0.0786,"Starlight","TAEIL","Twenty-Five Twenty-One OST Part 1","2022-02-13",55,4,"audio_features","00Coyxt9mTec1acC52qtWa","0w0hh5MzyFh2pyVZnn7Lo2"
"2593",0.48,92.157,0.853,-9.052,0.0323,0.815,0.0512,0.000618,1,8,254865,0.0234,"Tus Ojos","Los Cafres","Suena la Alarma","1997-09-01",66,4,"audio_features","6yyrsrci6u2nreFlhXSy3J","3b6Shbr4R5szup0i6Yo6Dv"
"2594",0.515,169.874,0.669,-6.064,0.105,0.289,0.284,0,0,4,207879,0.746,"Confianza","Micro TDH","Inefable","2017-06-16",66,4,"audio_features","4chzKVwJz3Dt0ryO3Vd9ue","5AcfM2EiLTrnFxQjpo7mxp"
"2595",0.487,170.285,0.592,-9.052,0.0768,0.638,0.251,0,1,9,205569,0.485,"Hablar de Ti","Gepe","Ciencia Exacta","2017-05-26",64,4,"audio_features","1vV2FBKYvu6sJDqzSCNgbI","4n65tDbR2iIn5e9jgo9Zwv"
"2596",0.434,80.015,0.851,-9.551,0.171,0.926,0.072,0,1,0,175219,0.52,"Lo Que Hoy Quieras","Koino Yokan","Lo Que Hoy Quieras","2022-03-17",64,4,"audio_features","2o0qEJLFTlR3NPxLy7Hz0T","7416JKhnB7psS2PMJL9TUR"
"2597",0.559,126.046,0.835,-8.09,0.0881,0.751,0.0438,2.16e-06,1,0,259063,0.202,"Mi Balcon","Vicente Garcia, Cultura Profética","Melodrama","2011-01-01",58,4,"audio_features","05SZ279Bnz9Zst21BMoZWg","6Q5EvqV3Vj9wKee5N2fK6E"
"2598",0.529,144.707,0.725,-5.565,0.174,0.6,0.0375,0.0028,1,0,287013,0.0908,"Sin Ti","King Chango","The Return of El Santo","2000",58,4,"audio_features","1mmaywWRQzNE5dt0eUISBd","5cOccFEax9P6EPRJc4xPx9"
"2599",0.647,149.877,0.732,-7.031,0.0788,0.82,0.109,8.12e-05,1,1,186245,0.654,"BSOS","Mora Navarro","AMORA","2022-09-30",27,4,"audio_features","5Y1R365I3Z4zAJCr3wMHf1","67w5GTUP0xRtseWy6MDILI"
"2600",0.668,150.043,0.773,-4.254,0.0763,0.741,0.366,0,0,4,157419,0.374,"Verte","Nicki Nicole, Dread Mar I, Bizarrap","Verte","2020-12-10",56,4,"audio_features","2mMZAd3ol9wGI2WJl4XJCF","3NXbwVxHga0cmLdnRIDX64"
"2601",0.603,144.018,0.717,-7.108,0.0854,0.808,0.0334,6.43e-05,0,6,315933,0.277,"Anónimos (feat. Carla Morrison)","Los Pericos, Carla Morrison","Soundamerica","2016-10-28",54,4,"audio_features","6pKADEM7gx8EZ6UypMUzyd","2SZTxfMc8EOjUJnPIVORWI"
"2602",0.687,126.956,0.883,-7.862,0.0955,0.716,0.0894,0.000336,0,4,194213,0.647,"San Bá","Vicente Garcia","Candela","2019-05-24",54,4,"audio_features","1SZmIlruJaumMmS2CzTdDE","7gSN3OHB6q52ivR61esxSe"
"2603",0.614,105.071,0.72,-7.877,0.159,0.53,0.0405,0.000778,0,9,191429,0.142,"Fugaz","Connie Isla","Isla Mater","2023-04-13",18,4,"audio_features","2xzdpc3aZm9mKmJpumCsRY","5S48a0ZYFosSdYkZIoLV1D"
"2604",0.815,93.984,0.751,-6.996,0.136,0.52,0.102,0.0271,0,9,181915,0.345,"Porque Yo","Pahua, Eva de Marce","Porque Yo","2023-01-27",34,4,"audio_features","2eqLgrPkcSTgCvxEtsymiz","5AaUcL3YvlknHmRu6oeNXI"
"2605",0.702,97.514,0.77,-7.898,0.327,0.536,0.0467,0.834,0,3,196850,0.434,"Isla del Ritmo","Ritmo Machine","Isla del Ritmo","2023-01-27",24,4,"audio_features","5YAQFjWdqU0Rjm0SbnY8wf","00hZw0zggoguww2I6rb1FH"
"2606",0.785,91.986,0.781,-6.773,0.134,0.644,0.257,0,0,4,211974,0.264,"Una Cumbia Triste","Rels B","LA ISLA LP","2020-12-26",53,4,"audio_features","5IQfg3XiRgQpbKnbyiIDNx","7kuJ6wtlijDEk2A71qG2q6"
"2607",0.21,147.92,0.514,-15.23,0.109,0.38,0.0326,0,1,3,201182,0.903,"9 to 5","The Mayries","9 to 5","2024-10-18",34,4,"audio_features","5OvkbpZ2ANLbLpzPbz0VAd","0L3NpPVZEoyF6KvFUcHhua"
"2608",0.342,87.479,0.478,-13.648,0.134,0.206,0.0358,0.00654,1,2,218400,0.871,"Cult to A Saint","Rhys, AKA lisa","Cult to A Saint","2024-05-17",43,4,"audio_features","6LiZv6hKaSY9DMMqVO3hgy","5J51HUdRQFacntDsIhRmbf"
"2609",0.254,143.916,0.504,-12.507,0.0969,0.388,0.0329,0.00627,1,9,246898,0.886,"I Miss You, I Do","Arny Margret","I Miss You, I Do","2024-10-16",34,4,"audio_features","6Q6DS150kHJ3bigd3EEWh6","29ONymW27lZQsuZc3yKxux"
"2610",0.0697,75.447,0.528,-11.051,0.111,0.25,0.0535,2.24e-05,1,1,201720,0.921,"The Speed of Life","Malin Pettersen","The Speed of Life","2024-05-02",29,4,"audio_features","42opmht9GJpxaxwMh79oQD","67RgoyC2ZlmnPUUHVzMFly"
"2611",0.55,143.885,0.534,-8.047,0.0958,0.434,0.0673,0,1,10,207360,0.188,"Flowers at a Funeral","NOEL","Flowers at a Funeral","2024-08-23",34,4,"audio_features","3tW7YR0lQoJds70KsLP0i7","4YXKLLSnxHt1Kvgb2OQLvg"
"2612",0.426,137.989,0.618,-12.846,0.146,0.173,0.0403,0.0268,1,3,194942,0.723,"codepending","AKA lisa","codepending","2024-06-14",31,4,"audio_features","1WMTEpq5ngLwPGRV1fq5yx","6VdT3gkIWTkc9Jj4184Tna"
"2613",0.226,131.052,0.507,-11.126,0.108,0.246,0.0325,0.000197,1,2,213115,0.804,"Beautiful Woman","Sarah Klang","Beautiful Woman","2024-08-02",42,4,"audio_features","6q7Q8j4oso0rMmJj7xtCzV","2knOdaW7pPUpALJpNCZS1R"
"2614",0.782,173.582,0.418,-5.281,0.364,0.173,0.0569,1.54e-05,1,7,235392,0.59,"I Let the Good Ones Go","Smith & Thell","A Chosen Family","2024-08-23",36,4,"audio_features","3Q30mwHAXv4cYoIQFiIWt8","5edXe34CzaJQps4q5ADGdr"
"2615",0.337,90.007,0.565,-10.716,0.405,0.35,0.0302,0.00409,1,9,221167,0.919,"Bloom","Alexander Grandjean","Bloom","2024-04-18",14,4,"audio_features","4MTWIFU8gPl2gGcximDHp0","59C2lGdk4mSKHV3zlrLOk4"
"2616",0.443,114.735,0.472,-8.325,0.0981,0.148,0.0307,0.003,1,10,175173,0.767,"Love Songs","Emmelie de Forest","Love Songs","2024-10-18",26,4,"audio_features","6QMSygBOH5hDe7JHCtmH9V","3yDGujqnChQqrwPDL7aQxa"
"2617",0.355,157.959,0.64,-12.288,0.118,0.306,0.0313,0.000644,1,11,151139,0.808,"anywhere","Malen","anywhere","2024-08-30",44,4,"audio_features","3UTw97nvn3xfPsB3RtbdWN","5JbRU6OuMz1vcPlnnZNVsC"
"2618",0.439,116.143,0.698,-9.737,0.636,0.33,0.0795,0,0,11,215000,0.343,"Atmosphere","Crying Day Care Choir","Atmosphere","2024-11-08",28,4,"audio_features","442HltvzhREoVIVY9aeGaG","3AuSK6otpAfrrB1JgDOaKJ"
"2619",0.707,119.946,0.414,-4.651,0.0984,0.273,0.0379,0,0,11,179773,0.0264,"For What We Love","Gunnhild Sundli, Ski-VM Trondheim 2025","For What We Love","2024-11-01",27,4,"audio_features","18lvAhOCbPQ1mkpoODG4UG","0HjrqpUS0m3di9YUTtObGl"
"2620",0.717,130.004,0.704,-5.831,0.487,0.394,0.104,0,1,8,181000,0.333,"JUBA","Anendlessocean","OCTAGON","2024-10-31",50,4,"audio_features","3y8fl4vQjkHjOaHc0nHmXU","09zhQKNtxXdFpZixpx2MOf"
"2621",0.765,112.972,0.782,-5.309,0.262,0.771,0.0445,0,1,5,156109,0.714,"E Dey Flow","Moses Bliss, Neeja, Ajay Asika, Festizie, S.O.N Music, Chizie","E Dey Flow","2024-06-28",56,4,"audio_features","7BvQTLZXj9XDG9BZnGLZtO","4qt2lEkiK39cy0nnbfJMLW"
"2622",0.941,117.978,0.701,-5.114,0.134,0.72,0.0347,0.00217,1,1,657912,0.0249,"Big God","Tim Godfrey, Fearless Community, Anderson","Chapter Two","2023-10-06",52,4,"audio_features","4Zpw0Yb8T8hfyQht5pQ4HG","4gkygS0bybfrSmP7TElwIm"
"2623",0.85,118.174,0.64,-5.519,0.148,0.698,0.18,0,0,6,183051,0.1,"You Are Great","Moses Bliss, Festizie, Chizie, Neeja, S.O.N Music, Ajay Asika","You Are Great","2024-01-26",59,4,"audio_features","0JgTmcVrSqq4dbfmlRSixK","7EgJ4tFv1FjsMJA1voRnQb"
"2624",0.81,139.892,0.517,-6.569,0.115,0.301,0.0729,0,1,8,406680,0.0806,"Defe Defe","Team Eternity Ghana","Testimony","2024-05-01",55,4,"audio_features","2GZNll3SJMAEHstg0wO37N","3bWaysoTLDOIuvVh9JxR69"
"2625",0.79,126.993,0.392,-5.402,0.562,0.305,0.0876,0,0,6,638798,0.00662,"Calling My Name (I'm A Soldier) - Live","Ebuka Songs","Calling My Name (I'm A Soldier) [Live]","2023-09-29",54,4,"audio_features","6pKrwKfT1IUq6GvO7xtlIW","43Ezc94qcwnX6mnmuUQnUO"
"2626",0.624,143.853,0.464,-4.771,0.144,0.481,0.0617,1.79e-06,0,0,260064,0.83,"Kumama Papa","Grace Lokwa, Moses Bliss, Prinx Emmanuel","Kumama","2022-06-03",55,4,"audio_features","5LwT1tPiIUszQ7C51DuEL2","4VWqQy7daz2lmZVLZakGjb"
"2627",0.781,72.397,0.465,-7.564,0.0921,0.659,0.081,0,1,5,826096,0.386,"E Ti Tobi to (Live)","EmmaOMG, The OhEmGee Choir, Pelumi Deborah, BBO","E Ti Tobi to (Live)","2024-08-11",51,4,"audio_features","6CyvOdf4V0PM8mU3ktVzsh","5mY52gjoMuJsiLybLRQR3J"
"2628",0.82,144.058,0.422,-5.148,0.617,0.331,0.0444,0.00174,1,10,808678,0.00432,"Worthy of My Praise","Dunsin Oyekan, Lawrence Oyor","The Great Commission","2024-04-12",56,4,"audio_features","2TfDq6YUBAiX09xTlH2bhX","1ceKYPCijmkMxAaD3eIpJc"
"2629",0.524,81.999,0.579,-7.764,0.11,0.787,0.0584,0,1,10,275000,0.296,"Gratitude","Anendlessocean","Gratitude","2023-12-01",52,4,"audio_features","0D9JNf7ntudlGuRUQW1bXp","6WRCBHNfy0szRdmgrWbsv6"
"2630",0.61,139.456,0.313,-9.305,0.0889,0.273,0.0383,0,1,4,528000,0.295,"Look what you've done","Greatman Takit","Look what you've done","2022-12-02",42,4,"audio_features","7KuXYbVO5fi6Re3q0iJTEN","1VwL7Cjd9Bs7gDIKAQPbv9"
"2631",0.534,137.092,0.168,-7.976,0.564,0.115,0.0384,0.197,1,6,717000,0.115,"Yeshua - Live","Jesus Image","JESUS (Live)","2022-04-15",58,4,"audio_features","4lu2i1XcWo1zze2vealWlB","6rbdumL4FK82VrbBPj1jyg"
"2632",0.713,153.999,0.419,-8.021,0.16,0.396,0.0848,0,1,7,974283,0.465,"Worship Medley I","Okunade Adedeji","Worship Medley I","2023-10-20",36,4,"audio_features","7mQhKQYG3PHWpyoU37A2r7","0zrnKs1IMWbmSMscbrc6xf"
"2633",0.754,137.762,0.43,-7.088,0.567,0.12,0.0619,0,1,2,392308,0.00463,"Another One (feat. Chris Brown)","Elevation Worship, Chris Brown","Another One (feat. Chris Brown)","2024-02-09",54,4,"audio_features","1ks04dUr7tjZJUbT89MoJD","3NfyzXp4dCBmfkc8PVECRE"
"2634",0.642,149.791,0.53,-7.103,0.13,0.387,0.05,1.99e-06,1,11,305575,0.171,"PRAYER (ADURA)","Biola Yakubu","PRAYER (ADURA)","2024-03-21",33,4,"audio_features","2emarCNTTsnFvTU64qaUwP","4cZxGVnVdcyOTXkkV2Z7ez"
"2635",0.742,159.983,0.333,-9.271,0.483,0.389,0.117,0,0,1,1241063,0.109,"Worship Medley II","Okunade Adedeji","Worship Medley II","2023-10-20",32,4,"audio_features","6dXxFo30WqVtwWPHulA52c","5jBPqsLARKw3hJYCjCyWId"
"2636",0.836,130.627,0.656,-4.44,0.143,0.612,0.201,0,1,5,1355260,0.0186,"Turn It Up / No Longer a Slave / Made a Way / Ekwueme (Medley) [Live]","Big Bolaji","Turn It Up / No Longer a Slave / Made a Way / Ekwueme (Medley) [Live]","2020-05-14",31,4,"audio_features","6KP2hImAclvMNgCl39GvP3","5nIW8Z4BAdgC8hyLSxzMVb"
"2637",0.898,132.027,0.779,-4.589,0.182,0.675,0.085,0.142,1,8,1034000,0.022,"Praise Combo","Olamilekan Akamo","Praise Combo","2023-09-24",30,4,"audio_features","00DPAwQ3NkWs6PZKNxy7Pi","4LmzdtwhZqntC6vMAW8RgJ"
"2638",0.785,113.012,0.718,-8.343,0.0807,0.471,0.0516,0.000666,1,7,172035,0.118,"Altar (Hosanna)","Oba Reengy, Limoblaze, Gaise Baba","Altar (Hosanna)","2024-01-26",41,4,"audio_features","3q3ItcIZzhzCSmKIvWhfWU","1sJoz2kILCHl7n6wn351ko"
"2639",0.897,124.92,0.725,-3.521,0.311,0.707,0.123,1.23e-06,0,11,788898,0.487,"Praise Fest 1.0","Blessing Lopez","Praise Fest 1.0","2023-11-13",37,4,"audio_features","4UH9j071WIDzzRjZFRWFJf","3vy03UbTybJjZJF0fcgOPC"
"2640",0.477,69.982,0.651,-12.015,0.235,0.263,0.547,0,0,9,82296,0.682,"Today","Ibquake","Today","2023-08-30",33,4,"audio_features","5NOMpIrAo3xQuNbSbebSV0","7A6ujtxcJ50QqhwUPoi1pA"
"2641",0.81,93.068,0.682,-5.25,0.157,0.867,0.069,0,1,11,186004,0.235,"Kelechi","Mazi Floss","Kelechi","2023-12-08",28,3,"audio_features","4H5CjHyW6VgDzrRcRGwKvh","4Jc8hl26QlpcyyE9UgqbCI"
"2642",0.929,127.003,0.813,-4.813,0.0922,0.855,0.163,0,1,7,215510,0.156,"Oil on My Head","Eben","Oil on My Head","2022-12-01",50,4,"audio_features","0Cv9En8EDAL9YqCrEiwoDZ","3uFQfyGQszJTdulVhOczAq"
"2643",0.604,125.085,0.264,-6.828,0.381,0.155,0.0436,0.00146,1,0,812625,0.0221,"My Daddy, My Daddy - Live at AiiiH - As It Is In Heaven","Sunmisola Agbebi, Lawrence Oyor","My Daddy, My Daddy (Live at AiiiH - As It Is In Heaven)","2022-12-23",46,4,"audio_features","0bqV6cwBAloZuaPTFww9F4","1a3RbXj5cz5vDXsJNd7MqQ"
"2644",0.802,80.872,0.26,-5.649,0.489,0.377,0.137,0,1,10,888000,0.013,"OLÙGBÈJÀ","Veekee James, Shallom Matthew, OBA","OLÙGBÈJÀ","2023-09-29",37,3,"audio_features","5DXFUaVUCxYvpvrzbjfhQP","2hpKtfaNQc6Obg1iEgse2G"
"2645",0.86,143.586,0.4,-4.899,0.108,0.434,0.0533,5.69e-06,1,8,546156,0.139,"I Get Backing","Victoria Orenze","Truth in Sounds","2022-09-30",50,4,"audio_features","5z8u1GwA8J7dBx1zMpfrjW","0wQ2rB1CLrUZlsYROvBDyq"
"2646",0.496,89.853,0.591,-8.431,0.332,0.295,0.339,1.07e-06,0,2,218167,0.501,"Ifunanya","Prinx Emmanuel, Limoblaze","Ifunanya","2023-01-30",43,4,"audio_features","0iTk4clE5ASPjciDKc9YfR","76QHVLQYinJCGAUeQS6d2e"
"2647",0.612,148.008,0.311,-5.944,0.113,0.117,0.038,0,1,1,326500,0.00377,"Breathe (feat. Jonathan McReynolds, DOE & Mav City Gospel Choir) - Studio Version","Maverick City Music, Chandler Moore, Jonathan McReynolds, DOE, Mav City Gospel Choir","Breathe - EP","2022-02-11",47,4,"audio_features","0G20Y1YJ7wD1GqmKXq9JVn","32rTBx8WkFOyY400Sr2JWA"
"2648",0.588,97.026,0.669,-6.902,0.179,0.237,0.339,0,1,2,272197,0.177,"3:59 AM","DIVINE","Punya Paap","2020-12-03",62,4,"audio_features","2gNMXJDKRmKWuevBGjN8wo","5kiZkGMkfKm3tIlh2Tgfi5"
"2649",0.663,98.022,0.819,-6.976,0.202,0.736,0.1,0.00012,0,10,226752,0.643,"Payal","Yo Yo Honey Singh, Paradox","GLORY","2024-08-26",66,4,"audio_features","76ZWOhRRQzmb4xMoZzTjJ9","5KF4xCxDD8ip003hoatFT9"
"2650",0.703,90.012,0.816,-7.642,0.12,0.591,0.322,0,1,9,173333,0.121,"Illegal","Dhanda Nyoliwala","DNW Vol. 1","2024-10-19",60,4,"audio_features","6L7EJzsVd50jBakdBHFDC4","2HKS1DAJvHmsYs2ORrMQE1"
"2651",0.568,95.251,0.928,-4.022,0.129,0.513,0.315,0,1,0,182763,0.182,"Murder","Real Boss, BIG KAY SMG","Murder","2022-10-21",65,4,"audio_features","0uMY0ZOYpXKHPxuakVtQzs","1i6h3Xs1qunoQAO7N2XHVg"
"2652",0.837,85.075,0.598,-4.83,0.191,0.893,0.299,1.83e-06,0,10,192479,0.185,"100 Million","DIVINE, Karan Aujla","100 Million","2024-01-18",58,4,"audio_features","3EJslhR33350RLGMb6eOAg","0DRD7GdJQNalHpKaLhM871"
"2653",0.693,141.794,0.706,-5.502,0.346,0.838,0.259,0,1,0,204507,0.0123,"12 Bande","Varinder Brar","12 Bande","2021-10-11",67,4,"audio_features","6dgYHmc5yBnQFI4FSCbp6y","77Yf6yctxLgelDYlLk9k1u"
"2654",0.548,129.972,0.871,-8.912,0.12,0.652,0.186,0.000157,1,2,148615,0.669,"Laado","MC SQUARE, Hiten","Laado","2023-08-30",62,4,"audio_features","0NuWRfZRWzn1oc9piFhK9n","0vEzErGiuiczFnmuOD35sB"
"2655",0.472,149.97,0.748,-9.266,0.102,0.364,0.125,1.1e-05,0,0,230904,0.596,"Ektarfa","King","Ektarfa","2022-05-20",60,4,"audio_features","70wFZWY6cKFxp3Qcq8uxH4","1iNdJOekTl1JSgPQqIYvDS"
"2656",0.644,150.015,0.749,-6.558,0.12,0.446,0.336,0,1,9,195200,0.0435,"Drippy","Sidhu Moose Wala, Mxrci, AR Paisley","Drippy","2024-02-02",64,4,"audio_features","4fnIORP0QTYTOMPqMKpJtF","7xlh4JhUD65QX1HzN2guSX"
"2657",0.752,140.032,0.788,-3.823,0.61,0.236,0.0843,0,1,1,209143,0.0711,"Takeover","AP Dhillon, Gurinder Gill, Money Musik, AR Paisley","Not by Chance","2020-12-23",58,4,"audio_features","5DVnSQ90r2M3gm6XbgTCLp","3Msv5MSxcayA4sbQpQhXzu"
"2658",0.622,144.005,0.715,-6.318,0.253,0.644,0.213,0,0,8,211480,0.237,"Haryana Hood","Irshad Khan","Haryana Hood","2022-12-27",65,4,"audio_features","1RdrAqXa2fUj2XytsKaUwl","4x2HtG6BCrYlok67vSgxjj"
"2659",0.745,139.9,0.868,-5.82,0.431,0.762,0.268,0.000342,0,11,188571,0.187,"Rubicon Drill","Laddi Chahal, Parmish Verma, Gurlez Akhtar","Forever","2022-11-16",67,4,"audio_features","03yKEFruN3BS2coglBtt2N","4qlI6YM61j9NeGe832mExq"
"2660",0.558,112.617,0.683,-7.947,0.128,0.362,0.313,1.66e-05,1,8,269409,0.0561,"Kaun Talha","Talha Anjum, Umair","Kaun Talha","2024-06-10",58,5,"audio_features","0euDWZG2g1Cw12TDyLQUKu","79kk4fBrppufcwHKZ6SspP"
"2661",0.957,155.06,0.209,-4.336,0.315,0.578,0.0921,3.38e-05,1,7,218960,0.00306,"What's Left of the Flag","Flogging Molly","Drunken Lullabies","2002-03-19",49,4,"audio_features","5dDDlK2uYeRo0DmvJGfIDW","7EtBU4Uen8tfOq0Ah9tqz3"
"2662",0.506,113.77,0.828,-10.297,0.318,0.897,0.485,0,0,5,100573,0.87,"My Son John","Smokey Bastard","Tales from the Wasteland","2011-02-16",49,3,"audio_features","6PxC0ilHOSZGO6ASrktNv4","0gWD1s9jyyDQjLi50IoUrl"
"2663",0.912,108.084,0.323,-2.059,0.373,0.609,0.0425,0,0,9,306520,0.0219,"Rose Tattoo","Dropkick Murphys","SIGNED and SEALED in BLOOD","2013-01-08",59,4,"audio_features","4bLKGUkVRxIyrN1770DdDm","5YYbg2ZO8rK84Zf4Z5yWPJ"
"2664",0.957,144.889,0.581,-2.324,0.367,0.961,0.04,3.68e-06,0,9,196667,0.119,"Arrive On St. Patrick's Day","Sir Reg","SIR REG","2010-04-06",45,4,"audio_features","0E4tTwpmHQTXQbI9Ov7V2S","5WCydhGEqbdCoZBgaVGvfE"
"2665",0.934,79.949,0.373,-6.581,0.398,0.776,0.085,0.000184,1,7,141427,0.00742,"Salty Dog","Flogging Molly","Swagger","2000-03-07",48,4,"audio_features","5cttYnhe480emw7rofGZQ6","16aGG0N50n3KeXLqSxWkyN"
"2666",0.752,141.085,0.461,-8.738,0.116,0.897,0.0606,0.00043,1,7,158213,0.0211,"Drunken Sailor","Blaggards","Standards","2005-01-01",43,4,"audio_features","4CkIURmNRubxc12llcAiuh","54rl8J9TynN3Qah4u9Eph4"
"2667",0.967,111.676,0.398,-3.232,0.18,0.611,0.0611,5.71e-06,0,2,232187,0.000945,"The State Of Massachusetts","Dropkick Murphys","The Meanest Of Times","2007-09-18",55,4,"audio_features","0kXpvPNNjjPsEGRg3SE0xW","3yvUrHVpwhjIVz6MJvaQVX"
"2668",0.903,149.881,0.461,-6.124,0.0825,0.828,0.0436,0.00623,1,2,167440,0.00538,"Fight Song","The Stanfields","Modem Operandi","2015-09-18",43,4,"audio_features","35DtVain6n4J5hAb0wDNZz","0xdrPhrZW6zE7miVUMG9Qg"
